nuts3,constraints,lon,lat
ES522,soil_depth,-0.14806099710136664,40.240772223455174
ES523,soil_depth; dryness,-0.7994695520534822,39.369270249875875
ES531,soil_depth,1.4162523335697632,38.945876138425234
ES532,soil_depth,2.956234044650524,39.61187619840179
ES533,soil_depth,4.073565200141357,39.960188053489254
ES611,dryness,-2.34597045413363,37.1954365611772
ES614,soil_depth; dryness,-3.27048583692017,37.312730476641
ES616,dryness,-3.442780343340847,38.01675797528959
ES617,soil_depth,-4.726720339232451,36.81403456711065
ES620,acidity; dryness,-1.4854781172532163,38.00168736863054
FI193,acidity; frost_damage; gdd,25.424056858110717,62.51135694355521
FI194,acidity; frost_damage; gdd,23.048073794460993,62.73515719749605
FI195,drainage; acidity; frost_damage; gdd,22.131520688016362,63.07800461086335
FI196,frost_damage; gdd,22.146827856815975,61.52479735849957
FI197,frost_damage; gdd,23.67358619399295,61.690598583517975
FI1B1,frost_damage; gdd,24.75860719289191,60.36600261076015
FI1C1,frost_damage; gdd,22.54372736483716,60.55593112224678
FI1C2,frost_damage; gdd,24.323591593623174,60.91889041151199
FI1C3,frost_damage; gdd,25.702061934029974,61.209243102459396
FI1C4,frost_damage; gdd,26.88923220008153,60.82072195579991
FI1C5,frost_damage; gdd,28.370098471649904,61.20121851391258
FI1D1,acidity; frost_damage; gdd,27.846338409924503,61.88565525852176
FI1D2,acidity; frost_damage; gdd,27.484787711470844,63.150685813889616
FI1D3,acidity; soil_moisture; frost_damage; gdd,29.94560555559393,62.910916804139816
FI1D5,acidity; frost_damage; gdd,24.068528471768747,63.60692285332391
FI1D7,acidity; soil_moisture; frost_damage; gdd,26.31895862078046,67.68608671948627
FI1D8,gdd,28.713701078833697,64.51645838191664
FI1D9,gdd,26.55608540059362,64.93229416228402
FI200,soil_depth; gdd,20.125385947172255,60.217995186791434
FRJ14,gdd,3.5001429479680755,44.51711187659247
FRJ15,gdd,2.521832830125768,42.60015435240523
FRJ21,gdd,1.504050836976924,42.921025630106016
FRJ26,gdd,0.1639131861514549,43.0531124239668
FRK12,gdd,2.668744588848825,45.051123453727826
FRK24,gdd,5.576149785138246,45.26332873351794
FRK27,gdd,6.443599002758631,45.47760120475176
FRK28,gdd,6.432670672844317,46.052529887227045
FRL01,gdd,6.243879832824347,44.10613581102433
FRL02,gdd,6.2634226432431435,44.66383244839232
FRL03,gdd,7.116387653380156,43.93764139124935
HR031,soil_depth; soil_moisture,14.645224157626535,45.232481228359
HR032,soil_depth; soil_moisture,15.412118463247948,44.687443144737784
HR033,soil_depth,15.590371618295913,44.1908101489435
HR034,soil_depth,16.05737368152392,43.88747817144384
HR035,soil_depth,16.70914650999794,43.492915725101604
HR036,soil_moisture,13.892481031149737,45.19924431748903
HR037,slope; soil_depth,17.56553190238831,42.86732459929509
IS001,gdd,-21.6746473046142,64.15805889488868
IS002,gdd,-18.549355474666214,64.99304702775436
ITC11,gdd,7.438315750343058,45.14440927981269
ITC12,gdd,8.209992211657408,45.52418565542413
ITC13,soil_moisture; gdd,8.094906734325049,45.582129480322834
