nuts3,yield_avg,constraints
PL323,14.898796778478996,frost_damage
PL343,12.227181973963056,frost_damage
PL344,11.950020044325724,frost_damage; sandy_texture
PL345,12.054614301212101,frost_damage
PL411,9.36061232483953,sandy_texture
PL414,9.011130521445223,sandy_texture
PL416,9.674722352721941,sandy_texture
PL417,9.286082525300168,sandy_texture
PL418,9.161849022132085,sandy_texture
PL427,9.404568013907923,sandy_texture
PL431,8.4019317284861,sandy_texture
PL617,9.34462794659297,sandy_texture
PL618,10.520146877102329,sandy_texture
PL619,9.539527403015805,sandy_texture
PL623,12.453033416389907,frost_damage
PL637,11.46575037218231,sandy_texture
PT111,12.437200371253157,slope; soil_moisture
PT11C,9.18462903923304,slope
PT11D,2.527735462421372,coarse_texture
PT11E,2.293350957694865,coarse_texture
PT16B,5.921613405428582,salinity
PT16D,7.97131197354812,salinity
PT16H,3.3267671229822255,coarse_texture
PT16J,2.055751016152555,coarse_texture
RO111,11.859164727540389,frost_damage
RO112,11.68351123992692,frost_damage
RO113,13.567472277367216,frost_damage
RO114,14.590111962968411,frost_damage; gdd
RO121,14.26296632040488,frost_damage
RO122,11.56197494403781,frost_damage; coarse_texture
RO123,10.948643167186862,frost_damage
RO124,10.784054634462569,frost_damage; gdd
RO125,10.485709085433255,frost_damage; coarse_texture
RO126,17.17665935004101,frost_damage; coarse_texture
RO211,10.690493387317732,frost_damage
RO212,9.222416185136328,frost_damage
RO213,8.711142315829873,frost_damage
RO214,12.36933086940813,frost_damage
RO215,14.951133242035198,frost_damage; gdd
RO222,8.305805550338274,frost_damage
RO226,8.778883976758191,frost_damage
RO311,13.568883424958454,frost_damage
RO314,7.317080883805625,clay_texture
RO316,10.694304368121411,frost_damage
RO317,7.133624584872254,clay_texture
RO322,7.289925074054106,clay_texture
RO412,9.320975057041755,frost_damage
RO415,15.35025697520913,frost_damage
RO422,10.40187748919855,frost_damage
RO423,11.9338517293146,frost_damage
RO424,11.638760601543568,clay_texture
RS122,10.154421696758181,soil_depth; clay_texture
RS126,9.642820217084727,clay_texture
RS226,12.226482099818934,slope; frost_damage; gdd
RS228,9.59800136863691,soil_depth; frost_damage
SE110,11.01185512910295,gdd
SE121,11.09043718073956,frost_damage; gdd
SE122,11.507752605042777,frost_damage; gdd
SE123,10.615216068180455,gdd
SE124,13.117278960766265,frost_damage; gdd
SE125,11.249067563229424,frost_damage; gdd
SE211,10.930941944177789,acidity; gdd
SE212,11.791466620403419,acidity; gdd
SE213,10.77722602134774,gdd
SE221,9.352860027206042,gdd
SE224,11.975699155911702,gdd
SE232,13.030399661139706,acidity; frost_damage; gdd
SE311,12.462770224924231,acidity; frost_damage; gdd
SE312,9.071103346259935,acidity; soil_moisture; frost_damage; gdd
SE313,11.147871118433047,acidity; frost_damage; gdd
SE321,7.416510264374251,acidity; frost_damage; gdd
SE322,8.206227856015166,soil_moisture; frost_damage; gdd
SE331,5.250309648267646,soil_moisture; frost_damage; gdd
SE332,2.7877845897906863,soil_moisture; frost_damage; gdd
SI033,18.575974330792576,slope; soil_depth; soil_moisture; frost_damage
SI035,17.60591803640719,slope; soil_depth; soil_moisture
SI038,14.630072544897876,soil_moisture
SI041,16.650434811721944,soil_moisture
SI042,18.98905163064655,slope; soil_depth; soil_moisture; frost_damage; gdd
SI043,19.51495603748224,slope; soil_depth; soil_moisture; gdd
SI044,10.803001737286582,soil_depth; soil_moisture
SK022,12.4522300236202,frost_damage
SK031,13.694243656607142,frost_damage; gdd
SK032,12.2506653150535,frost_damage
SK041,13.484267673302629,frost_damage
SK042,13.630690487101555,frost_damage
UA112,10.588351081488378,frost_damage
UA113,4.465562656018429,frost_damage
UA114,9.622715305060485,frost_damage
UA117,6.4755810178994295,frost_damage
UA118,14.924650755875888,frost_damage
UA11B,14.581634009398567,frost_damage
UA11E,11.964350284722673,frost_damage
UA11L,16.624102042179587,frost_damage
UA11O,10.141524922243567,frost_damage
UKC12,10.89270453128417,soil_moisture; gdd
UKC14,10.157121950734401,drainage; soil_moisture; gdd
UKC21,10.392908981658202,drainage; soil_moisture; gdd
UKD11,10.804005121109801,soil_moisture; gdd
UKD12,10.989095385638915,soil_moisture; gdd
UKD33,13.149203653036963,soil_moisture
UKD35,12.631103537018584,drainage; soil_moisture; gdd
UKD37,12.356642644970927,drainage; soil_moisture; gdd
UKD41,13.46031324243894,drainage; soil_moisture; gdd
UKD42,17.053762173177333,soil_moisture
UKD44,13.683254834469082,drainage; soil_moisture; gdd
UKD45,13.080280096424994,drainage; soil_moisture; gdd
UKD46,11.264976510267768,drainage; soil_moisture; gdd
UKD73,16.762815796232193,soil_moisture
UKE22,10.161237660479111,gdd
UKE32,11.577976627776398,drainage; soil_moisture; gdd
UKE41,11.65373481732642,drainage; soil_moisture; gdd
UKE44,11.67716874028328,drainage; soil_moisture; gdd
UKE45,11.610345283938397,drainage
UKF12,11.346284171182669,drainage
UKF13,11.354653765552639,soil_moisture; gdd
UKJ21,10.989090052910798,soil_depth
UKJ26,9.322279971150223,drainage
UKJ28,8.972730632103872,drainage
UKK30,12.64672835501814,soil_depth; soil_moisture
UKK41,13.234213932812882,soil_depth; soil_moisture
UKK42,12.138822995240373,soil_depth; soil_moisture
UKK43,12.302364138128185,soil_depth; soil_moisture
UKL11,13.875328747070228,soil_moisture
UKL12,13.059627748389747,soil_depth; soil_moisture; gdd
UKL13,11.45386823965599,soil_depth; soil_moisture; gdd
UKL14,13.661022265397383,soil_depth; soil_moisture
